-1.18072	-0.243712	1
-1.15975	-0.310902	1
0.151607	-0.371118	0
1.25052	-0.599203	1
1.14492	-0.582499	1
-0.74579	1.31471	1
-0.396225	0.657456	0
-0.630423	-1.43225	1
-0.625224	0.235011	0
1.15945	1.31297	1
0.380163	1.13696	0
-0.296408	0.219817	0
1.44185	0.347536	1
0.930549	0.218938	0
0.595429	1.34001	1
0.178583	0.052006	0
0.380275	0.024198	0
1.13841	1.27535	1
0.400492	1.18704	0
-0.522247	-0.543487	0
0.784128	0.675327	0
-0.850993	-0.932998	1
-1.22514	0.025147	1
-1.43132	-0.563194	1
-0.351335	-0.483296	0
1.2551	-0.330861	1
-0.584142	-1.27842	1
-1.34393	0.30558	1
0.302921	-0.402536	0
0.15745	0.568412	0
-0.011758	-1.16227	1
-0.97121	1.42229	1
-1.34693	-1.46155	1
0.577875	0.409312	0
-1.18583	-1.05573	1
1.42386	-0.982927	1
0.70464	0.112395	0
-0.97271	-0.102432	1
1.49931	1.0926	1
-0.216805	-0.255421	0
-0.155564	0.629833	0
-0.097483	0.457444	0
1.01229	1.406	1
1.37742	0.472644	1
0.767793	-0.45286	1
-0.457866	0.656302	0
0.539846	0.175532	0
-0.457195	0.46795	0
0.347693	-0.122424	0
-1.42013	-0.095321	1
-0.553691	1.36003	1
-1.42536	0.903429	1
-1.33669	0.135668	1
-0.542127	-0.608041	1
-0.731776	0.124604	0
-0.721181	1.46703	1
-0.384538	0.543496	0
1.38064	1.1831	1
1.10273	-0.303444	1
0.006204	-0.355957	0
-0.818925	0.896253	0
0.538293	-0.357232	0
-1.11351	-0.743712	1
0.38992	-1.3593	1
-1.10583	-1.27861	1
-0.68042	-1.4958	1
0.805173	-0.935775	1
0.443413	-0.466942	0
0.989581	-1.29925	1
0.945983	0.04833	0
1.1469	1.42803	1
-0.103222	1.42779	1
1.48661	0.876211	1
-1.48381	1.19175	1
-0.825061	0.876976	0
-0.815901	-0.85159	1
0.069676	-0.553918	0
0.819043	1.17414	1
1.41427	-1.38194	1
0.899746	0.483245	0
0.298398	-0.516475	0
-1.44989	-0.963668	1
0.635304	1.10354	0
1.42101	-0.523106	1
-0.047265	-1.16946	1
-1.42958	1.30716	1
0.917536	-0.10738	0
-0.805201	0.445565	0
-0.004521	1.07058	1
1.46187	-0.507859	1
1.49647	0.321519	1
0.176128	-0.312232	0
1.44812	-1.01959	1
1.32451	1.07776	1
-1.45758	-1.38517	1
1.29245	-1.06994	1
0.65033	-0.911598	1
-1.10227	-1.24135	1
0.270766	0.922684	0
1.3293	0.829568	1
-0.56168	-1.16082	1
1.05846	1.4876	1
-0.412103	0.329784	0
-0.250788	1.40201	1
0.95366	-1.39948	1
0.489915	0.745483	0
-0.519085	-0.508455	0
-0.482256	-1.34094	1
-0.857233	1.04465	0
0.880606	-0.003119	0
-0.059427	0.238281	0
-0.814561	-0.254019	0
1.22843	-0.556938	1
-0.256607	-1.20747	1
1.12011	1.40209	1
-1.32015	0.963959	1
-1.32357	0.581232	1
1.46685	0.311124	1
1.45548	0.371925	1
0.927997	0.82285	0
-0.850481	-1.42305	1
0.503189	1.18988	0
-0.412734	-0.523742	0
1.13037	0.835291	1
1.22391	-1.31422	1
0.541487	-0.971077	1
1.30878	0.821587	1
0.806691	1.12564	0
