0.94647	0.88181	0
0.203362	0.634571	0
-1.47318	-0.487999	1
-1.22285	-0.917376	1
0.147377	0.421992	0
0.75144	1.04493	0
0.612381	-0.099189	0
0.366005	-0.516887	0
1.3599	-1.42213	1
0.939318	1.14132	1
0.542348	-0.547072	0
1.07411	1.23707	1
1.1161	-0.576102	1
0.407902	1.33619	1
-0.749572	-1.12636	1
-0.938841	1.07412	1
0.909402	-1.33795	1
-0.375954	1.24846	1
0.609387	-0.491367	0
1.1009	-1.27312	1
0.373259	0.653607	0
0.943544	0.773121	0
0.964792	-0.654986	1
0.953627	1.31629	1
0.405045	1.11286	0
0.900528	0.290233	0
0.656686	-0.588412	1
1.25821	-0.498017	1
0.647621	0.614724	0
0.173283	0.335839	0
0.571771	1.28192	1
-1.33771	-1.08256	1
0.181697	-0.818763	0
-0.115414	1.21858	1
-0.575024	-1.36644	1
-0.044622	1.06947	1
1.46384	1.08283	1
0.918491	-0.086388	0
-0.174041	0.094103	0
-0.510617	-0.36282	0
-0.74206	1.27185	1
-0.153806	1.35121	1
0.706094	1.41028	1
1.18104	-0.151731	1
-0.19386	-0.282535	0
1.34256	-1.49558	1
0.602428	-0.976512	1
0.302567	-1.08459	1
0.614518	0.039867	0
-1.05337	0.471272	0
-0.937505	0.154683	0
0.231239	-1.15903	1
1.33206	1.26528	1
0.769186	0.320566	0
-1.38877	-0.908005	1
0.26778	0.891237	0
0.091076	0.500298	0
0.766632	1.0195	0
-0.219761	-0.173866	0
-0.100525	-1.37676	1
0.655606	-0.523841	1
0.004268	0.204519	0
-1.23517	-0.873205	1
-0.68191	-0.616699	1
-1.32852	0.96289	1
-0.23712	-0.016156	0
1.09446	1.06069	1
-0.097538	-1.11905	1
-0.836663	-0.663807	1
0.764306	1.42019	1
0.468047	0.925201	0
-1.13342	1.49662	1
-0.930121	-0.328937	1
1.41805	0.939915	1
-0.524314	0.233329	0
0.315491	0.234641	0
1.07386	1.17037	1
0.6962	-0.187664	0
0.54595	0.176317	0
-0.843003	1.21481	1
0.5711	1.34247	1
-1.25398	-0.837465	1
1.28413	-1.01675	1
-0.449162	-1.40754	1
0.832869	-0.835937	1
1.25495	-1.35409	1
-0.577613	-1.15789	1
0.409465	-0.357061	0
1.09449	0.107299	1
0.073108	-0.110463	0
0.94073	0.261248	0
-1.02275	0.754823	0
