1.08426	1.41881	1
-0.384538	0.543496	0
0.65033	-0.911598	1
0.67443	1.45842	1
-0.642355	1.13403	0
-1.1037	1.20683	1
0.805173	-0.935775	1
1.06399	-0.03763	1
-0.885128	0.357937	0
-1.34127	0.440351	1
-1.2554	-0.017671	1
-0.137469	-0.189822	0
0.15745	0.568412	0
0.912541	-0.192251	1
0.004385	1.32647	1
0.09981	-0.119271	0
-1.21088	-0.940292	1
-0.857233	1.04465	0
-0.568268	1.24703	1
1.13841	1.27535	1
-0.642162	0.511239	0
-1.05944	-1.34403	1
-0.023336	1.1625	1
-0.962528	-0.28965	1
0.492444	-1.28587	1
-1.15093	1.35581	1
-1.25877	0.430947	1
0.927997	0.82285	0
-0.070444	-0.667208	0
0.917536	-0.10738	0
-0.412103	0.329784	0
-0.571358	-1.01894	1
-0.522247	-0.543487	0
1.409	-0.392342	1
-1.10583	-1.27861	1
1.19998	-1.32463	1
1.20364	1.09851	1
1.29899	0.767618	1
-0.608461	1.13166	0
-0.412734	-0.523742	0
-1.15975	-0.310902	1
-0.588544	-0.892202	1
-1.25218	-0.077625	1
0.592329	-0.762925	1
-0.059427	0.238281	0
0.079197	-1.39967	1
1.4034	0.280224	1
1.17136	0.094186	1
0.330421	-0.17332	0
-0.492211	0.855978	0
-0.803962	0.43373	0
-1.16355	0.351655	1
-0.519085	-0.508455	0
-0.570521	-1.01732	1
-0.445699	0.117631	0
0.378513	-0.610886	0
-1.44023	1.01013	1
-0.081657	0.142886	0
1.12011	1.40209	1
-0.159182	-1.11075	1
1.30878	0.821587	1
-1.16781	-0.914588	1
-0.68042	-1.4958	1
-0.815901	-0.85159	1
-0.437685	-1.15611	1
-0.814561	-0.254019	0
0.397328	-1.28425	1
1.3293	0.829568	1
-0.818925	0.896253	0
-0.975106	-1.35493	1
0.400492	1.18704	0
-1.46086	0.18502	1
-0.925113	-0.748412	1
-1.13939	0.433227	1
0.702842	0.890175	0
1.33206	1.26528	1
-0.815573	0.899312	0
0.937845	0.784289	0
-0.00945	0.059758	0
-1.43132	-0.563194	1
-0.824304	0.290822	0
1.46685	0.311124	1
0.151607	-0.371118	0
-0.746794	-0.031529	0
0.5948	-0.084571	0
0.174128	-1.37974	1
1.2551	-0.330861	1
-1.16367	1.23689	1
0.069676	-0.553918	0
1.29245	-1.06994	1
-1.3382	-0.967666	1
0.636013	0.289417	0
0.38992	-1.3593	1
-1.42013	-0.095321	1
-0.558598	0.009558	0
-1.11351	-0.743712	1
0.560425	-0.884734	1
-1.0774	-1.0289	1
0.641728	-0.550366	1
0.773685	-0.234299	0
-0.069009	1.07359	0
-1.36181	-0.278858	1
0.123211	-1.04007	1
1.1469	1.42803	1
-1.11674	-0.753228	1
1.42386	-0.982927	1
-0.56168	-1.16082	1
-0.643759	-1.13394	1
0.770022	0.573312	0
0.107939	0.198028	0
0.443413	-0.466942	0
0.347693	-0.122424	0
0.178583	0.052006	0
-0.657544	-0.882694	1
-1.14885	-0.646807	1
-0.749207	-1.46181	1
-1.44704	-0.912607	1
0.580562	0.538773	0
-0.333483	1.27892	1
1.0851	-0.208328	1
-0.170718	0.042029	0
-0.434462	1.38834	1
-0.103222	1.42779	1
-0.047265	-1.16946	1
0.176128	-0.312232	0
0.409279	-0.990672	1
1.25826	1.4408	1
1.0942	-0.104576	1
0.692615	1.44257	1
-0.775965	0.980504	0
0.529847	0.317572	0
0.43142	0.928616	0
0.953627	1.31629	1
-0.920974	-0.446142	1
-0.243323	0.102921	0
-0.129131	-0.740706	0
0.326556	0.089121	0
-1.11879	-0.065534	1
-1.4818	0.114754	1
-0.66797	-0.066886	0
1.25052	-0.599203	1
-1.1401	0.691626	1
-0.823249	-1.0631	1
0.470886	0.870304	0
-1.41628	-0.549614	1
1.08226	-1.29955	1
1.43914	1.19895	1
-0.731198	-0.084315	0
1.05995	-0.519681	1
-0.731776	0.124604	0
-0.134445	-0.014528	0
0.303704	-0.532185	0
-1.36063	0.048961	1
1.13037	0.835291	1
1.41053	1.1373	1
0.538293	-0.357232	0
-0.741191	1.33162	1
1.49931	1.0926	1
-1.34693	-1.46155	1
-1.05164	-1.32624	1
0.289342	0.687131	0
0.380275	0.024198	0
-1.16138	0.963805	1
-0.155564	0.629833	0
0.059184	-1.35466	1
1.40368	1.28293	1
0.719365	1.28958	1
1.29764	0.027413	1
0.668472	-1.24528	1
0.539846	0.175532	0
0.48491	0.958466	0
-0.491183	-0.729706	1
1.30302	-0.764344	1
-1.44989	-0.963668	1
-1.40478	-0.232848	1
1.45926	1.09743	1
-1.2641	0.364586	1
1.44204	0.315331	1
0.158119	-0.2794	0
-0.625224	0.235011	0
1.05331	1.25452	1
0.76051	-0.392682	1
0.944361	-1.3253	1
1.46187	-0.507859	1
-1.22514	0.025147	1
0.834553	0.4622	0
-0.289421	-1.4968	1
-0.541448	0.630513	0
0.340565	-1.27063	1
0.56249	-0.547397	0
1.10048	1.24444	1
-1.17129	-1.48688	1
-1.42536	0.903429	1
-0.671945	0.955979	0
0.132737	0.140655	0
1.023	1.29006	1
-0.161295	-1.28706	1
1.08692	0.980328	1
-0.491998	-0.490845	0
0.083725	0.476624	0
0.989581	-1.29925	1
1.2252	1.24856	1
0.824037	1.36461	1
0.595429	1.34001	1
-0.460921	-0.859067	1
-1.18583	-1.05573	1
0.391037	0.813593	0
0.682897	0.522598	0
-0.935803	1.37898	1
1.35758	0.759756	1
-0.347471	-1.01541	1
0.899746	0.483245	0
-1.33669	0.135668	1
0.027813	1.13815	1
-1.43131	-0.831749	1
0.380163	1.13696	0
0.394122	-0.598709	0
0.272428	1.05825	0
-1.16562	-0.191392	1
-0.670664	-1.1297	1
0.523927	0.220452	0
1.01188	1.3922	1
1.19171	-0.858638	1
0.407769	0.393113	0
0.231019	-0.417236	0
-0.004355	-0.87349	0
0.173731	-1.10829	1
-0.97271	-0.102432	1
-0.002421	0.023423	0
0.586925	-0.802848	1
-1.13005	1.4476	1
0.784128	0.675327	0
-0.482256	-1.34094	1
-0.946299	-0.56368	1
0.742801	1.37467	1
-1.0822	1.45109	1
-0.74579	1.31471	1
-1.25921	-1.1044	1
1.05846	1.4876	1
-1.32357	0.581232	1
0.726674	-0.18644	0
0.880606	-0.003119	0
-1.13843	0.560604	0
0.007935	-0.464052	0
1.41427	-1.38194	1
-1.43856	-1.39093	1
0.095038	-1.08379	1
1.44812	-1.01959	1
-0.097483	0.457444	0
0.945983	0.04833	0
-0.584116	-1.46419	1
0.551209	0.969466	0
0.76498	0.267575	0
0.94104	-1.14313	1
-1.40437	0.951875	1
-1.45758	-1.38517	1
0.339963	1.26334	1
-0.248895	0.0947	0
0.116565	0.21007	0
0.28224	-0.357125	0
-0.232186	-0.652091	0
1.08108	-1.28541	1
-0.174504	0.674299	0
-0.592847	0.108184	0
-1.23517	-0.873205	1
-1.17697	0.938208	1
-1.42656	0.571645	1
0.819043	1.17414	1
0.006204	-0.355957	0
-0.913489	-0.67648	1
1.27627	-0.559546	1
0.73728	-1.12399	1
1.43957	-1.36906	1
0.950682	-0.255254	1
-1.10851	0.877795	1
0.474062	-0.248716	0
0.541487	-0.971077	1
-0.277648	1.33302	1
0.986687	0.914968	0
-0.97121	1.42229	1
-0.040399	0.1202	0
0.806691	1.12564	0
0.586082	-0.902666	1
0.908887	-0.771451	1
-0.31762	0.302334	0
-1.22125	1.39282	1
1.32392	-0.97672	1
-0.850993	-0.932998	1
-1.37858	0.399146	1
1.14492	-0.582499	1
0.416035	-0.15406	0
-1.38913	-1.42175	1
-0.216805	-0.255421	0
0.341773	0.244327	0
-1.43091	-1.45086	1
0.298398	-0.516475	0
0.788976	0.122207	0
-0.904226	0.71165	0
-0.396225	0.657456	0
-0.007343	0.951985	0
-1.40204	-0.934154	1
-0.584142	-1.27842	1
1.34668	-0.7598	1
1.02772	-1.4635	1
0.765006	0.496123	0
0.558052	0.735396	0
-0.375403	0.245163	0
-0.025073	0.230187	0
0.445784	-0.911388	1
1.49853	-0.006315	1
-0.789914	-0.441703	1
-1.11267	-0.939244	1
-0.362565	0.459443	0
0.645605	0.637735	0
0.635304	1.10354	0
-1.44837	-0.780533	1
0.034069	0.172395	0
0.005735	0.010536	0
0.88365	0.764112	0
-1.47134	1.13967	1
1.04082	-0.715138	1
0.270766	0.922684	0
1.44185	0.347536	1
-0.369931	-0.005999	0
-0.098584	0.844016	0
-0.991754	0.022087	0
0.302921	-0.402536	0
-0.011758	-1.16227	1
-1.34393	0.30558	1
-0.398129	0.618406	0
1.49647	0.321519	1
0.515086	-0.963243	1
-1.27765	0.077959	1
0.192815	-0.115836	0
-0.0581	1.22947	1
0.528638	0.41161	0
-0.339181	-1.04257	1
-0.100554	1.2993	1
-0.54171	-1.40175	1
-0.888564	0.766064	0
-0.779163	-0.490149	1
1.00017	1.29445	1
-0.32446	-0.217081	0
-0.825061	0.876976	0
0.440833	0.395719	0
0.033869	0.260159	0
0.2875	0.80158	0
0.371811	0.381821	0
-1.42958	1.30716	1
0.734082	0.921265	0
-0.056842	-1.39186	1
-0.444932	-0.009697	0
-0.737298	-1.11351	1
1.4109	-0.826975	1
0.385269	-0.60647	0
-0.256607	-1.20747	1
0.259853	0.287313	0
-1.22285	-0.917376	1
0.18367	1.02428	0
-0.319721	0.032118	0
-0.775353	-1.08585	1
0.82653	0.402261	0
-1.40783	1.31878	1
0.647861	-0.418353	0
0.442478	0.555859	0
-0.031574	0.137367	0
0.007739	-0.462262	0
-0.457866	0.656302	0
-1.46505	1.10762	1
-1.22448	0.20611	1
-0.785973	0.745791	0
-1.36069	-0.717087	1
-0.457195	0.46795	0
-0.351335	-0.483296	0
-0.850481	-1.42305	1
-1.08874	-0.285148	1
1.10273	-0.303444	1
-0.156842	1.18105	1
-0.305809	0.058751	0
1.22391	-1.31422	1
-0.750085	-0.308745	0
0.049209	1.4747	1
1.42101	-0.523106	1
-1.32015	0.963959	1
-0.721181	1.46703	1
1.15945	1.31297	1
1.12486	0.472892	0
-1.22954	1.40103	1
1.01229	1.406	1
0.72423	0.237736	0
1.21319	-1.13227	1
1.45548	0.371925	1
-0.553691	1.36003	1
1.1187	0.825572	1
0.264907	-0.802866	1
-0.974712	-0.322061	1
0.416386	-1.32334	1
-1.18072	-0.243712	1
1.34411	1.19235	1
0.878983	0.986485	0
0.70464	0.112395	0
-0.913891	-0.61941	1
-0.518461	-1.06847	1
-0.649812	0.975706	0
0.534413	-1.30466	1
-1.34063	-0.867157	1
-0.805201	0.445565	0
-0.592055	-0.895134	1
0.035856	1.16229	1
0.413775	0.682264	0
1.17566	-1.49759	1
1.38064	1.1831	1
-0.288939	-0.774616	1
0.95366	-1.39948	1
0.577425	0.499291	0
0.767793	-0.45286	1
-1.1469	0.866878	1
-0.635677	1.4532	1
-0.181185	-1.4483	1
-1.30747	-0.568213	1
-0.774167	-1.0268	1
0.433493	0.471812	0
-1.10227	-1.24135	1
-0.785134	0.553592	0
0.845874	-0.130929	0
0.591004	-0.347403	0
-0.630423	-1.43225	1
-0.006478	0.51818	0
-0.880561	0.273208	0
-1.09901	1.49752	1
-1.08875	-1.33555	1
1.18628	1.31025	1
0.206837	-0.584691	0
0.07676	-0.970328	1
1.22843	-0.556938	1
1.17276	-0.654879	1
0.503189	1.18988	0
-0.413783	-0.370661	0
0.236977	0.486405	0
1.07311	-1.26787	1
0.874426	-1.46484	1
1.38494	0.247379	1
-1.22893	-0.027202	1
-0.004521	1.07058	1
-1.20547	0.215948	1
0.308215	-0.218632	0
0.685373	-0.918317	1
-0.373121	0.794043	0
-0.250788	1.40201	1
1.00587	-0.780308	1
1.21808	-0.00796	1
1.37742	0.472644	1
0.261112	0.990878	0
-1.11401	0.859853	1
-0.520647	-0.934404	1
0.697539	-0.511506	1
0.597641	1.02109	0
0.577875	0.409312	0
1.43979	-0.138051	1
0.173653	-0.300828	0
-0.408058	-1.35687	1
0.790158	-0.67983	1
-1.19818	-0.947509	1
0.930549	0.218938	0
0.489915	0.745483	0
-0.604166	-1.03595	1
0.451752	-0.217564	0
0.57949	0.740172	0
0.7934	-0.715777	1
1.2579	-0.45873	1
1.4273	0.080445	1
0.864	-1.01316	1
-0.407097	0.077941	0
0.777442	1.07301	0
0.602428	-0.976512	1
0.442956	0.633401	0
-0.296408	0.219817	0
1.32451	1.07776	1
0.21747	0.127128	0
-0.416261	-0.041458	0
0.170408	-0.226723	0
-0.928535	0.727924	0
-1.17643	-0.912848	1
1.48661	0.876211	1
-0.787397	0.323226	0
-1.30974	-0.650362	1
0.272357	-0.324156	0
0.810539	0.761636	0
-0.353907	1.39352	1
-0.697061	-1.29211	1
-0.630436	-1.48843	1
-0.825606	1.42154	1
1.32883	-0.235715	1
-1.23757	0.178009	1
-1.00428	-0.940841	1
-0.542127	-0.608041	1
0.543107	-1.18771	1
-0.218055	-0.418599	0
-1.22516	-0.962918	1
0.392997	-1.07962	1
-0.268647	-0.511359	0
-0.74231	-0.779152	1
0.217031	-0.889478	1
-0.002196	1.21384	1
