-0.904226	0.71165	0
1.2782	0.866479	1
-1.09575	-0.312435	1
-1.01335	1.48358	1
0.591004	-0.347403	0
0.75808	-1.15661	1
-0.376033	0.362146	0
0.083725	0.476624	0
0.680146	-0.70949	1
-0.434462	1.38834	1
0.940832	0.620093	0
0.29283	-1.42555	1
0.303704	-0.532185	0
1.22532	0.423724	1
1.28613	0.797785	1
1.25649	-1.07693	1
0.884813	0.60747	0
0.182814	0.628872	0
0.15455	-0.631829	0
-0.10555	-0.809445	0
0.355629	-0.8098	1
0.942443	-0.226802	1
-0.649812	0.975706	0
-1.25287	-0.140119	1
0.917282	-0.602191	1
-1.26695	0.352924	1
1.40368	1.28293	1
0.173731	-1.10829	1
-0.411363	0.565553	0
0.129926	-0.836897	0
0.953627	1.31629	1
-0.826758	0.744334	0
-0.634468	1.13545	0
0.800968	-0.072106	0
1.02656	-1.28299	1
-0.819572	1.16828	1
0.91947	-0.734753	1
1.26465	1.41624	1
-0.66097	-1.03254	1
1.38528	0.825098	1
0.673041	1.12779	0
1.18628	1.31025	1
0.577292	1.15558	0
0.568683	-1.46294	1
-0.295123	-0.278133	0
-0.037718	1.09452	1
0.593389	0.990511	0
-1.04919	-0.516009	1
0.287511	0.187774	0
0.443413	-0.466942	0
0.706031	-1.30164	1
1.30864	0.253157	1
0.915697	0.81046	0
-1.16367	1.23689	1
1.07091	1.47794	1
1.3452	0.57922	1
-1.16569	-1.43964	1
0.916946	-1.3094	1
0.302921	-0.402536	0
1.44199	-1.20604	1
-0.54171	-1.40175	1
-0.135429	1.27415	1
1.06665	0.755142	0
-1.32919	-0.884054	1
0.69647	-1.29348	1
-0.74231	-0.779152	1
0.670146	0.771717	0
0.688918	-0.347353	0
0.418615	-0.315179	0
1.09235	0.285577	0
-1.00486	1.30507	1
-0.062073	-0.821945	0
0.095038	-1.08379	1
-1.15141	1.35337	1
1.43957	-1.36906	1
-1.46505	1.10762	1
1.38763	1.25838	1
-0.797685	-1.23653	1
1.1469	1.42803	1
-0.775965	0.980504	0
1.10621	0.937575	1
1.20991	0.036193	1
0.024432	1.37398	1
-1.3215	-0.986159	1
0.029232	1.30627	1
0.043953	0.7395	0
1.20364	1.09851	1
-1.04922	-0.693986	1
1.04218	-0.267475	1
-1.23616	0.915078	1
-1.44443	-0.906994	1
0.121315	-0.785487	0
1.3293	0.829568	1
1.25918	-0.071488	1
-1.13847	1.24821	1
0.607848	-0.957272	1
-0.373662	-0.012836	0
-1.38348	-1.15374	1
-0.159444	1.49576	1
-0.269998	0.908195	0
-0.071046	0.759046	0
1.21872	-0.256714	1
-0.491998	-0.490845	0
0.892836	-0.039933	0
0.598535	1.31145	1
0.734082	0.921265	0
1.14383	0.892457	1
1.06167	1.46591	1
-1.0003	-0.213245	1
-1.22849	0.284663	1
-0.853516	0.525535	0
1.0851	-0.208328	1
-1.32357	0.581232	1
-0.610433	0.952474	0
1.01504	1.06268	1
-1.42445	-0.840727	1
0.03404	-1.40902	1
-0.671466	-0.511474	1
-0.206874	-0.367476	0
-0.051659	0.314772	0
-0.856545	0.783537	0
0.259853	0.287313	0
-0.045223	-0.214221	0
0.465879	-0.145805	0
-1.40437	0.951875	1
1.14677	-1.24974	1
-0.277648	1.33302	1
-0.305809	0.058751	0
0.845874	-0.130929	0
-1.22674	0.500447	1
0.383148	-0.011883	0
-0.098112	1.07171	0
