1.14492	-0.582499	1
1.48661	0.876211	1
-0.296408	0.219817	0
0.178583	0.052006	0
-1.43132	-0.563194	1
-0.047265	-1.16946	1
1.13841	1.27535	1
-1.32015	0.963959	1
-1.18072	-0.243712	1
0.927997	0.82285	0
1.41427	-1.38194	1
0.302921	-0.402536	0
0.400492	1.18704	0
0.270766	0.922684	0
0.989581	-1.29925	1
-1.45758	-1.38517	1
-0.825061	0.876976	0
0.503189	1.18988	0
-1.33669	0.135668	1
0.443413	-0.466942	0
0.539846	0.175532	0
0.15745	0.568412	0
1.05846	1.4876	1
-0.553691	1.36003	1
-0.625224	0.235011	0
-1.42536	0.903429	1
0.298398	-0.516475	0
-1.42958	1.30716	1
1.32451	1.07776	1
1.49647	0.321519	1
1.10273	-0.303444	1
-0.351335	-0.483296	0
